Percent Good,Mean Squared Error,
0.436812,0.88138,
0.572812,0.133665,
0.592688,0.113165,
0.601563,0.00907978,
0.5915,0.235245,
0.585125,0.176211,
0.58575,0.00254458,
0.575187,0.132985,
0.55825,0.3536,
0.529813,0.0758854,
